HGNC_symbol,1921.stim,2921..stim,966.stim,921.unstim,921..unstim,6966.unstim
RPL37,15.30208538,14.62435659,15.11448564,15.33225047,14.7017646,15.16782369
RPL37A,15.91119552,14.81908861,15.48520556,15.42678052,14.62091805,15.30035406
RPL37A-DT,6.058513389,6.173951857,6.224787199,6.581851957,6.288621095,6.384711672
RPL37AP1,6.363389184,6.131617921,6.039207632,6.127464679,6.068066365,6.061164679
RPL37P2,7.606912812,7.491261269,7.621627106,7.501942475,7.327137111,7.235072749
RPL37P23,5.684002536,5.884823932,5.889425093,6.080957172,5.876459265,6.010865934
RPL37P6,6.058513389,5.684002536,6.039207632,6.028044969,6.113084811,6.061164679
RPL38,14.92169071,13.96055764,14.49245526,14.42131235,13.84149966,14.35873213
RPL38P4,7.661149063,6.902594549,7.637936577,7.645821622,6.795725336,7.254064602
RPL38P5,5.684002536,6.131617921,6.389167843,5.88294886,5.684002536,5.872985945
RPL39,14.48929953,13.58405829,14.06771819,14.32651397,13.51677223,14.02555331
RPL39L,8.001427004,8.035445283,7.596759427,8.907431514,9.002056602,7.839839127
RPL39P15,6.329109341,5.684002536,5.97426954,6.080957172,5.955976396,5.684002536
RPL39P16,5.990074363,5.967778528,6.039207632,6.028044969,6.113084811,6.215893106
RPL39P3,8.131171745,7.473712868,7.70115132,8.056418412,7.50570298,7.736222011
RPL39P36,6.292768387,5.967778528,5.684002536,5.965133095,6.258007383,5.951075045
RPL39P38,5.90063054,5.684002536,6.039207632,5.88294886,5.955976396,6.145279158
RPL3L,6.116049387,5.884823932,5.889425093,5.88294886,5.876459265,6.010865934
RPL3P2,6.992773616,6.524755774,6.928960673,6.948726543,6.716722661,7.013284027
RPL3P4,8.69984349,8.539542407,8.898848461,8.542424647,8.274283904,8.750279279
RPL3P6,5.90063054,6.084680694,5.889425093,5.88294886,5.876459265,6.061164679
RPL3P7,6.363389184,6.373645091,6.444439246,6.420943357,6.258007383,6.384711672
RPL3P9,5.90063054,5.967778528,5.889425093,5.965133095,5.955976396,5.951075045
RPL4,16.90920284,16.30373855,16.70532741,16.65155489,15.92282233,16.509273
RPL41,14.77271574,14.05110985,14.5546173,14.71427667,14.00704706,14.65711126
RPL41P1,10.32790058,10.03366363,10.47130944,10.43426125,10.12249804,10.61111691
RPL41P2,6.876360283,6.56889203,6.817639033,6.92067852,6.592587141,6.965304408
RPL41P5,7.490824293,7.027394568,6.943888843,7.289343419,6.962182103,7.468638223
RPL4P2,5.90063054,5.884823932,6.141806269,5.88294886,5.955976396,5.684002536
RPL4P3,5.990074363,5.884823932,6.09381558,5.88294886,5.684002536,5.951075045
RPL4P4,8.598021463,8.216651405,8.374452218,8.374256701,8.060758061,8.419815838
RPL4P5,7.205837398,6.776724038,6.882792392,6.906355321,6.648035044,6.91496693
RPL4P6,7.038889162,6.724790586,6.86691066,6.750116171,6.490586911,6.359686744
RPL4P7,6.166599461,6.248855168,6.141806269,6.127464679,5.876459265,6.247764386
RPL5,15.66917843,14.97806707,15.45208709,15.22091606,14.49312937,15.31199352
RPL5P1,6.395906702,6.173951857,6.328775079,5.965133095,6.113084811,6.061164679
RPL5P12,5.990074363,5.684002536,5.97426954,5.88294886,6.068066365,6.061164679
RPL5P13,5.90063054,5.884823932,5.97426954,6.028044969,5.876459265,6.145279158
RPL5P17,6.212174677,5.884823932,6.224787199,6.028044969,5.955976396,6.105385029
RPL5P23,6.363389184,6.212790155,6.039207632,6.243638289,6.068066365,6.306399962
RPL5P3,6.058513389,6.031277264,5.889425093,5.965133095,5.684002536,5.872985945
RPL5P30,5.684002536,5.884823932,5.889425093,5.684002536,5.955976396,6.247764386
RPL5P34,7.083081387,6.669639609,6.783310397,6.697601493,6.6299629,7.0014953
RPL5P4,6.589028203,6.131617921,6.543505487,6.308732116,5.955976396,6.333626357
RPL5P9,6.292768387,6.373645091,6.29618768,6.080957172,5.955976396,6.010865934
RPL6,15.8921474,15.26110079,15.61675169,15.36026164,14.76978039,15.31262001
RPL6P10,8.054841883,7.482518557,7.646012936,7.484873733,7.14895907,7.644132252
RPL6P16,6.681070627,5.967778528,5.684002536,5.684002536,5.684002536,5.684002536
RPL6P19,6.42689428,6.344798264,6.566358688,6.243638289,6.258007383,6.384711672
RPL6P20,6.212174677,5.967778528,6.039207632,6.243638289,5.955976396,5.872985945
RPL6P27,8.821270338,8.407217604,8.764970711,8.182600607,8.060758061,8.396779885
RPL7,16.20957533,15.36326132,15.91643718,15.57052767,14.90440734,15.51341111
RPL7A,16.31362072,15.54212529,15.92624315,16.21736244,15.46464648,15.85542134
RPL7AP10,5.990074363,5.967778528,5.889425093,6.169412848,6.190960507,6.215893106
RPL7AP11,6.329109341,6.031277264,6.09381558,6.169412848,5.876459265,6.105385029
RPL7AP16,6.613014956,6.688413461,6.495641101,6.799753109,6.764940439,6.682395028
RPL7AP19,6.702601238,7.090784795,6.224787199,5.88294886,5.876459265,5.872985945
RPL7AP2,5.90063054,5.884823932,6.039207632,5.88294886,6.016855862,6.061164679
RPL7AP20,5.90063054,6.131617921,6.1850857,5.88294886,5.876459265,6.010865934
RPL7AP21,7.139328814,8.385346723,6.495641101,5.684002536,6.854423589,5.684002536
RPL7AP30,6.395906702,6.248855168,6.1850857,6.367314084,6.153695847,6.359686744
RPL7AP31,5.90063054,5.884823932,5.889425093,6.169412848,5.684002536,5.951075045
RPL7AP35,5.684002536,6.084680694,6.039207632,5.965133095,6.113084811,6.010865934
RPL7AP39,6.329109341,6.212790155,6.389167843,5.684002536,6.153695847,6.306399962
RPL7AP43,5.990074363,6.248855168,6.224787199,5.965133095,6.113084811,6.384711672
RPL7AP45,6.538771651,6.501690324,6.224787199,6.799753109,6.553389672,6.47636798
RPL7AP50,6.927905736,6.590060898,6.850765612,7.090719791,6.733084126,6.682395028
RPL7AP6,8.389449365,7.812258079,8.062293736,8.395895873,7.843406314,8.075259874
RPL7AP60,6.484984805,6.401249615,6.389167843,5.965133095,6.016855862,6.061164679
RPL7AP62,6.613014956,6.42775076,6.417368493,6.338722966,6.190960507,6.359686744
RPL7AP63,5.684002536,5.684002536,5.97426954,6.243638289,6.153695847,6.384711672
RPL7AP66,6.538771651,6.131617921,6.224787199,6.420943357,6.016855862,6.215893106
RPL7AP70,6.840428876,6.872632807,6.928960673,6.84688864,6.700053429,6.791331717
RPL7AP75,6.058513389,5.684002536,5.97426954,6.394675016,6.317676649,6.145279158
RPL7L1,13.79818507,13.51724331,13.61350093,12.51233802,12.46082679,12.48938646
RPL7L1P3,6.058513389,6.084680694,6.039207632,5.684002536,5.684002536,5.684002536
RPL7L1P8,6.116049387,6.314537953,6.389167843,6.127464679,6.068066365,6.010865934
RPL7P1,7.578891227,7.040377631,7.37744155,6.962464962,6.854423589,6.95295225
RPL7P10,6.058513389,5.884823932,6.039207632,5.88294886,5.684002536,5.951075045
RPL7P19,6.058513389,6.031277264,6.141806269,5.88294886,5.876459265,6.010865934
RPL7P21,6.166599461,6.212790155,6.141806269,6.028044969,5.955976396,6.061164679
RPL7P22,6.058513389,6.031277264,5.97426954,5.684002536,5.876459265,5.872985945
RPL7P23,6.42689428,6.173951857,6.417368493,6.308732116,6.190960507,6.359686744
RPL7P26,6.329109341,6.084680694,6.444439246,6.169412848,6.113084811,6.105385029
RPL7P32,6.166599461,6.031277264,6.039207632,6.27712853,6.113084811,5.684002536
RPL7P44,6.166599461,5.967778528,6.09381558,5.684002536,5.876459265,6.061164679
RPL7P46,5.990074363,5.684002536,5.97426954,6.080957172,5.955976396,6.105385029
RPL7P47,6.116049387,6.084680694,6.039207632,5.965133095,5.955976396,5.951075045
RPL7P50,6.927905736,6.902594549,6.261649895,6.539296354,6.592587141,6.333626357
RPL7P6,6.212174677,6.248855168,6.09381558,6.127464679,5.876459265,6.010865934
RPL7P9,8.728196162,8.495468057,8.703965898,8.251113517,8.081166839,8.210453256
RPL8,17.29186405,16.43697317,16.82933105,16.72812818,16.13161725,16.54913393
RPL9,15.19757481,14.35025504,15.16460158,14.93548374,14.19716193,14.94464169
RPL9P29,5.990074363,6.131617921,6.224787199,6.243638289,6.190960507,6.181888762
RPL9P32,6.212174677,5.884823932,6.09381558,6.028044969,5.955976396,5.951075045
RPL9P7,6.681070627,6.902594549,6.987404429,6.732952317,6.780460976,6.576674769
RPLP0,17.18571769,16.49207762,16.41570466,16.91382074,16.27351921,15.86465722
RPLP0P12,5.90063054,6.131617921,6.444439246,5.965133095,5.876459265,5.872985945
RPLP0P2,6.212174677,6.742434788,6.224787199,6.080957172,6.190960507,5.951075045
RPLP0P6,9.592084074,8.961801744,8.876320476,9.26107713,8.782723371,8.464765061
RPLP0P9,7.973894427,7.965157478,7.571388009,8.022929447,7.574885424,7.135015009
RPLP1,16.93009626,16.08410752,16.35900287,16.7924028,16.05283934,16.36418726
RPLP1P6,6.329109341,6.248855168,6.495641101,6.47063773,6.700053429,7.092321825
RPLP2,15.86379778,14.95305269,15.32849273,15.71504226,14.95830259,15.36293693
RPN1,14.8982896,14.4136936,14.54368454,14.33781492,14.0108157,13.85334334
RPN2,14.46949542,14.27644594,14.20077935,14.59712902,14.26318835,14.17759425
RPP14,10.33701092,9.952970196,10.41386892,10.1009353,9.814893474,9.91962182
RPP21,9.674690918,9.318478992,9.45643875,9.032657146,9.090391604,8.984803373
RPP25,11.05454868,11.34385475,11.1988487,9.953056361,10.32396948,10.74351492
RPP25L,11.50852068,10.56881359,11.21732185,10.64147972,10.26600632,10.46258653
RPP30,11.32797699,10.75792314,11.12721736,10.01322564,10.15539205,9.872672775
RPP38,10.23068299,9.731369944,9.799723787,9.366084507,9.303551172,9.163652221
RPP38-DT,6.212174677,6.401249615,6.261649895,6.243638289,6.445528701,6.145279158
RPP40,9.760563601,8.445731465,9.744407476,7.33889874,7.024151117,7.45282084
RPRD1A,9.674690918,9.316207917,9.735568049,10.36729373,10.32809523,10.53490166
RPRD1B,11.8654366,11.70725667,11.77121855,11.4555104,11.58000504,11.4547914
RPRD2,11.32405976,11.42779133,11.21415367,12.63712067,12.10130552,12.62066196
RPS10,14.0463185,13.12601244,13.59158199,13.49649624,12.95261489,13.40487914
RPS10P3,6.564302067,6.42775076,6.588566513,6.494239099,6.345379965,6.384711672
RPS10P5,6.395906702,6.987454028,6.65176035,6.394675016,6.648035044,6.682395028
RPS10P7,6.456536923,6.902594549,6.783310397,7.467563413,7.582339746,7.729859898
RPS11,16.65582971,15.66557065,16.2362575,16.67866069,15.89013249,16.63895806
RPS11P5,7.362553656,6.945910938,7.056112649,7.258564463,6.89621422,7.165981999
RPS12,16.10271025,14.77950888,15.66932255,16.0013584,14.68017475,15.75599973
RPS12P20,5.90063054,5.967778528,6.039207632,6.169412848,5.955976396,6.105385029
RPS12P27,6.116049387,6.42775076,6.039207632,6.028044969,6.345379965,6.306399962
RPS12P3,7.952863572,7.677010328,7.839862153,6.494239099,6.39735457,6.76152374
RPS12P31,5.684002536,6.031277264,6.29618768,5.965133095,5.876459265,5.684002536
RPS13,14.82957922,13.84596584,14.3666169,14.32458742,13.44616135,14.1155448
RPS13P2,7.023741114,6.931678477,7.216662312,6.891822899,6.648035044,6.776548116
RPS14,15.79152402,15.0207384,15.4061342,15.61207502,15.04500304,15.47214402
RPS14P4,6.395906702,6.282649104,5.889425093,6.127464679,6.153695847,6.010865934
RPS14P5,6.116049387,5.967778528,5.97426954,5.88294886,5.684002536,5.872985945
RPS14P8,5.684002536,5.884823932,6.495641101,5.684002536,5.684002536,6.730710078
RPS15,15.68319353,14.94618365,15.16501164,15.52712013,15.04226333,15.31933768
RPS15A,15.04312935,13.97484345,14.56925253,15.01191261,14.15922769,14.66183929
RPS15AP1,7.038889162,6.724790586,7.056112649,7.149520984,6.936310697,6.901978847
RPS15AP10,6.65898947,6.344798264,6.29618768,6.338722966,6.39735457,6.408808821
RPS15AP11,6.253970968,5.967778528,5.889425093,6.127464679,5.955976396,5.872985945
RPS15AP12,6.166599461,6.131617921,6.09381558,6.028044969,6.225570687,5.951075045
RPS15AP16,6.292768387,6.173951857,6.039207632,5.88294886,5.955976396,6.010865934
RPS15AP17,6.116049387,6.131617921,6.039207632,5.965133095,5.876459265,6.061164679
RPS15AP24,6.058513389,5.884823932,6.09381558,6.028044969,5.955976396,6.384711672
RPS15AP38,6.166599461,5.684002536,6.1850857,6.207898878,5.955976396,6.145279158
RPS15P4,8.720153812,8.415869652,8.581370632,8.599185227,8.458863811,8.574549409
RPS15P5,6.166599461,5.884823932,5.97426954,6.080957172,5.876459265,6.145279158
RPS16,16.38005175,15.44791519,15.83425636,16.05494297,15.36066076,15.73864523
RPS16P5,5.684002536,6.031277264,5.889425093,6.338722966,6.317676649,6.277846683
RPS17,15.55510846,14.72159983,15.32299106,14.92766321,14.16593141,14.97677644
RPS18,16.39603204,15.49159288,15.82180137,16.21821507,15.49077631,15.74060195
RPS18P12,6.992773616,6.54713893,6.747660324,6.697601493,6.490586911,6.47636798
RPS18P9,7.023741114,6.841722834,7.29446341,6.877073352,6.716722661,6.901978847
RPS19,16.67478683,15.84517177,15.93396323,16.46903635,15.93936701,15.99444982
RPS19BP1,12.45301294,11.91986167,12.0178425,12.24008444,12.05109722,12.02076617
RPS19P1,6.212174677,6.084680694,6.039207632,6.169412848,6.068066365,6.105385029
RPS19P3,6.589028203,6.477882595,6.76565878,6.367314084,6.317676649,6.497529838
RPS19P7,5.990074363,5.967778528,5.684002536,6.080957172,5.876459265,5.951075045
RPS2,16.70139632,16.04043713,16.09283038,16.87065424,16.02990756,16.19161634
RPS20,15.69075234,14.85998527,15.40585666,15.69350432,14.98789397,15.65315406
RPS20P14,6.42689428,6.173951857,6.389167843,6.446232613,6.258007383,6.805884279
RPS20P2,6.116049387,6.212790155,6.389167843,6.127464679,6.225570687,6.277846683
RPS20P22,6.212174677,6.917242183,6.444439246,6.243638289,6.749152272,6.408808821
RPS20P33,5.90063054,5.884823932,6.039207632,6.243638289,6.258007383,6.215893106
RPS20P4,6.058513389,6.173951857,6.09381558,5.684002536,5.876459265,6.247764386
RPS21,15.27170152,13.82250957,14.63294831,14.63220953,13.77704517,14.25870279
RPS23,15.76580348,14.74899024,15.18843666,15.3415687,14.53359942,14.98772325
RPS23P8,8.353158691,7.884553565,8.044622246,7.726283697,7.63331364,7.684417105
RPS24,15.61268551,14.8893573,15.03308297,15.34265702,14.65518623,14.64785673
RPS24P19,6.976937352,6.809784147,7.095302903,7.248119451,6.648035044,6.834332061
RPS24P8,6.253970968,6.212790155,6.1850857,6.367314084,6.39735457,5.951075045
RPS25,15.57738127,14.56851799,15.20196761,15.18795381,14.32664646,15.22777617
RPS25P3,5.684002536,5.684002536,5.889425093,5.965133095,5.876459265,6.145279158
RPS26,14.18374746,13.4635867,14.80887974,12.95098729,12.85267973,14.97961957
RPS26P11,6.058513389,6.173951857,6.29618768,5.88294886,5.955976396,5.951075045
RPS26P21,6.253970968,6.248855168,6.495641101,5.965133095,5.955976396,5.951075045
RPS26P28,5.90063054,5.967778528,6.09381558,5.684002536,5.684002536,6.010865934
RPS26P47,6.212174677,6.131617921,6.224787199,5.965133095,6.113084811,6.247764386
RPS26P58,6.116049387,6.212790155,6.710547971,6.127464679,6.068066365,6.432068258
RPS26P6,6.116049387,6.212790155,6.224787199,5.965133095,5.955976396,6.384711672
RPS26P8,5.90063054,5.884823932,6.224787199,5.684002536,5.684002536,6.061164679
RPS27,15.75763117,15.03495782,15.44825133,15.90834076,15.11439391,15.74343915
RPS27A,15.64913661,14.63049891,15.29632445,15.24766946,14.40526866,15.11987754
RPS27AP1,6.058513389,6.031277264,5.889425093,5.88294886,5.876459265,6.010865934
RPS27AP11,6.681070627,6.084680694,6.261649895,6.169412848,5.876459265,6.010865934
RPS27AP12,6.42689428,6.084680694,6.1850857,6.028044969,5.955976396,5.951075045
RPS27AP16,8.315882732,7.567271281,8.174514206,8.083699805,7.762149089,7.891527332
RPS27AP2,6.058513389,6.373645091,6.224787199,6.367314084,6.665727502,6.145279158
RPS27AP5,7.569409309,7.014249706,7.397308298,7.053848227,6.854423589,7.113876808
RPS27AP7,6.116049387,6.314537953,6.1850857,5.965133095,6.113084811,5.872985945
RPS27L,11.45579645,11.20190693,11.32403678,12.44476385,11.99454899,12.32099249
RPS28,15.31779976,14.3985102,14.90657285,15.35750506,14.5523716,15.17166186
RPS28P4,7.125535699,6.54713893,6.519953428,6.906355321,6.764940439,6.820214893
RPS28P5,5.684002536,5.967778528,6.039207632,5.965133095,5.955976396,5.872985945
RPS28P7,8.716115251,8.012425839,8.446919664,8.617602479,8.055606935,8.533076346
RPS29,15.2392352,14.10659138,14.77709659,15.01984355,14.1806705,14.7412821
RPS29P14,6.253970968,6.131617921,5.889425093,5.965133095,5.955976396,6.010865934
RPS29P16,6.116049387,6.084680694,5.889425093,6.420943357,6.317676649,6.454566232
RPS29P3,6.212174677,5.967778528,5.97426954,6.080957172,6.016855862,6.010865934
RPS29P5,6.116049387,6.173951857,6.141806269,6.028044969,6.068066365,6.061164679
RPS2P15,5.990074363,6.031277264,5.97426954,5.88294886,5.876459265,5.872985945
RPS2P16,5.684002536,6.031277264,6.261649895,5.965133095,6.016855862,6.105385029
RPS2P17,6.538771651,6.131617921,6.224787199,6.517105505,6.288621095,6.247764386
RPS2P32,6.636318847,6.630803293,6.987404429,6.560863378,6.573231087,6.648622343
RPS2P4,5.90063054,5.967778528,5.889425093,5.88294886,6.068066365,5.951075045
RPS2P44,5.990074363,6.084680694,5.684002536,5.88294886,5.876459265,5.951075045
RPS2P45,5.90063054,6.031277264,6.141806269,5.965133095,5.876459265,5.684002536
RPS2P46,9.478677582,9.049480648,9.09803083,9.727586889,9.058221308,9.185880973
RPS2P48,5.990074363,5.884823932,6.039207632,5.965133095,6.113084811,6.061164679
RPS2P5,13.8013572,12.73647848,13.12398177,13.79896621,12.8021202,13.28651813
RPS2P55,6.764220249,6.524755774,6.444439246,6.660760119,6.445528701,6.538124066
RPS2P7,6.512361826,6.084680694,6.261649895,6.27712853,6.153695847,6.181888762
RPS3,16.79779522,15.82582262,16.23412908,16.65001719,15.96903616,16.31552528
RPS3A,15.69467491,14.89989577,15.60839368,15.3396281,14.75384043,15.4409088
RPS3AP20,6.212174677,6.131617921,6.359695104,6.207898878,6.016855862,6.181888762
RPS3AP21,7.449562012,6.857301121,7.305162156,7.160913762,6.825527417,7.370467624
RPS3AP26,7.559854665,7.218506969,7.519037871,7.358150095,7.221593391,7.529937784
RPS3AP29,6.166599461,5.967778528,6.09381558,5.88294886,5.684002536,6.105385029
RPS3AP35,6.058513389,5.884823932,6.141806269,5.88294886,5.684002536,6.010865934
RPS3AP38,5.90063054,6.173951857,6.29618768,6.169412848,6.113084811,6.408808821
RPS3AP47,7.33977251,7.464843156,7.811870182,7.183355729,7.567386278,7.370467624
RPS3AP49,6.166599461,6.031277264,6.1850857,6.080957172,6.068066365,5.951075045
RPS3AP5,6.911019108,6.314537953,6.671805153,6.494239099,6.421868569,6.557637453
RPS3AP51,5.990074363,6.031277264,6.039207632,5.88294886,5.955976396,5.872985945
RPS3AP6,8.53959552,7.845616653,8.532465831,8.14700109,7.812752526,8.438722804
RPS4X,15.93163149,15.0767524,15.47320209,15.75178485,14.95539301,15.44108071
RPS4XP1,6.116049387,6.084680694,6.09381558,5.965133095,5.876459265,6.105385029
RPS4XP11,5.990074363,5.684002536,5.97426954,6.080957172,5.955976396,6.061164679
RPS4XP13,5.684002536,6.031277264,5.97426954,5.88294886,5.684002536,6.105385029
RPS4XP14,5.990074363,6.031277264,5.684002536,6.028044969,5.684002536,5.951075045
RPS4XP16,6.363389184,6.314537953,6.328775079,6.641726071,6.611488554,6.714897443
RPS4XP17,6.058513389,5.967778528,6.09381558,5.88294886,5.955976396,6.010865934
RPS4XP19,5.684002536,5.967778528,6.039207632,5.88294886,5.876459265,6.247764386
RPS4XP2,5.990074363,5.884823932,5.97426954,5.88294886,5.684002536,6.061164679
RPS4XP22,5.684002536,5.684002536,6.09381558,5.88294886,5.876459265,6.061164679
RPS4XP3,5.90063054,5.967778528,5.684002536,6.028044969,6.016855862,6.145279158
RPS4XP6,6.166599461,6.031277264,6.039207632,6.127464679,5.955976396,6.010865934
RPS4Y1,13.52230141,12.82444627,13.29169379,14.04479002,13.18100886,14.30136969
RPS5,15.71493946,14.58665065,15.15307226,14.99228254,14.26184318,14.82279211
RPS6,16.76215311,15.9898179,16.39473893,16.30499548,15.67098003,16.08520445
RPS6KA1,15.40552938,15.6057165,15.18217036,14.49725042,14.69574995,13.81583006
RPS6KA2,6.512361826,7.150668138,6.913807781,8.000127355,8.551653607,9.448926071
RPS6KA3,14.9094933,13.91878451,15.06516063,14.29192923,13.30804982,14.01835132
RPS6KA4,11.40972119,11.29483011,11.13728869,12.47361596,12.36383759,12.18635504
RPS6KA5,12.11096905,10.73020179,11.94596708,13.2139806,11.2922373,12.80827671
RPS6KA6,5.684002536,6.031277264,6.543505487,5.684002536,5.684002536,6.181888762
RPS6KB1,11.82490113,11.56100187,11.74424352,11.15069831,11.07403399,10.96897025
RPS6KB2,11.81190914,11.69341137,11.29194233,12.12143603,11.89738945,11.77740328
RPS6KC1,10.26109185,10.10352081,10.32610559,10.33150563,10.26169824,10.39784146
RPS6KL1,8.548745496,8.433012581,8.32231981,8.279452533,8.631870432,8.08989105
RPS6P25,6.456536923,6.282649104,6.63122822,6.308732116,6.113084811,6.432068258
RPS7,15.1120708,14.30289601,14.70459542,14.67041752,14.0521785,14.40017248
RPS7P1,7.687419832,7.583547825,7.596759427,7.510388628,7.299292393,7.335866751
RPS7P10,6.564302067,6.212790155,6.566358688,6.367314084,6.421868569,6.306399962
RPS7P11,6.840428876,6.501690324,6.671805153,6.560863378,6.39735457,6.665675681
RPS7P3,6.538771651,6.759740468,6.928960673,6.560863378,6.764940439,6.538124066
RPS8,16.26306846,15.33738342,15.79351742,16.02292556,15.20355229,15.63034379
RPS8P10,6.911019108,6.248855168,6.691392152,6.539296354,6.371894938,6.557637453
RPS9,16.30507946,15.48752542,15.67742211,16.20753954,15.46660374,15.79519175
RPSA,16.30093506,15.85163727,15.73185671,16.02496084,15.63773781,15.24428874
RPSAP12,6.484984805,6.344798264,6.261649895,6.420943357,6.317676649,6.277846683
RPSAP15,6.723616076,6.610686002,6.63122822,6.697601493,6.445528701,6.47636798
RPSAP17,6.058513389,5.967778528,6.141806269,5.684002536,5.955976396,5.951075045
RPSAP18,6.058513389,6.173951857,6.1850857,6.394675016,6.258007383,6.595266154
RPSAP19,6.253970968,6.173951857,6.141806269,6.243638289,6.190960507,6.181888762
RPSAP3,6.116049387,6.031277264,5.889425093,6.028044969,6.016855862,5.684002536
RPSAP31,6.292768387,5.684002536,5.684002536,5.88294886,5.684002536,6.061164679
RPSAP46,5.90063054,5.684002536,6.039207632,6.169412848,6.068066365,6.682395028
RPSAP47,9.711266231,9.483304749,9.235367904,9.722560822,9.178149581,8.820550921
RPSAP53,6.058513389,6.173951857,5.684002536,5.684002536,6.190960507,5.684002536
RPSAP54,6.589028203,6.477882595,6.495641101,6.338722966,6.153695847,6.277846683
RPSAP61,6.166599461,6.031277264,6.09381558,6.028044969,6.016855862,5.872985945
RPSAP8,6.166599461,6.373645091,6.417368493,5.965133095,6.068066365,6.061164679
RPSAP9,7.008371982,7.040377631,7.133126928,6.602302164,6.573231087,6.497529838
RPTOR,13.34171257,12.53922201,13.33198529,12.26268633,11.94242689,12.36708234
RPUSD1,11.41893238,11.03554395,11.06667105,11.32388209,11.25538538,11.08153172
RPUSD2,10.91043142,10.30277931,10.391583,9.934357633,9.659523198,10.16858339
RPUSD3,11.2154686,10.64997542,10.78166483,10.8365745,10.62653193,10.78820321
RPUSD4,11.61600966,11.09007877,11.94482108,10.49922736,10.27778739,10.76566607
RRAD,12.31217908,11.29368327,11.94482108,6.494239099,7.5971163,6.927788386
RRAGA,12.4022237,12.0599723,12.12121653,11.57055565,11.66999626,11.50127211
RRAGB,7.987732013,7.852187155,7.952572152,8.93396502,8.515279524,9.087724357
RRAGC,8.933037022,9.436034553,9.220182453,11.32277907,10.20672881,11.04699011
RRAGC-DT,6.212174677,6.344798264,6.039207632,7.172191086,6.421868569,6.791331717
RRAGD,7.559854665,7.909883768,7.965220169,9.054280033,8.404047385,10.31609286
RRAS,8.534997825,8.601252867,8.785883449,10.40534578,9.895064828,10.51933597
RRAS2,13.54812838,12.78460536,12.90461971,10.90821031,11.91871866,10.41008794
RRAS2P1,6.116049387,5.684002536,6.09381558,5.684002536,5.876459265,6.061164679
RRBP1,13.44808452,13.5686202,13.27932298,12.80996995,13.70423751,12.64335217
RREB1,11.70403357,11.31192415,11.51170494,11.44338292,11.05737329,11.43097675
RRM1,11.72695624,12.47543399,10.98945125,12.70237701,13.08203812,11.57750562
RRM2,12.69407669,14.40602241,10.95872995,13.20727449,14.41873038,11.10892748
RRM2B,12.02593043,11.78846213,11.68186827,12.0247232,11.74201753,12.07672452
RRN3,12.28725362,12.29984363,13.0692997,11.22402449,11.44708306,11.91250274
RRN3P1,7.152951725,7.706692229,8.073946525,7.149520984,7.787698062,8.228084387
RRN3P2,7.449562012,8.216651405,8.796224145,7.138009865,7.647506263,8.123423637
RRN3P3,10.04609811,9.802651569,9.958475276,8.736783089,9.068197898,8.594831163
RRP1,13.26242811,12.72652995,12.88304612,10.33698565,10.63820303,10.59057747
RRP12,14.28222456,13.18995043,13.97908255,9.078217512,9.889484599,9.42302253
RRP15,12.50927757,11.47762122,12.35829518,9.152709526,9.460897691,9.477965623
RRP1B,12.92619228,12.03959876,12.54934078,11.75069952,11.57351193,12.15259712
RRP36,12.02593043,11.66354117,11.62337403,11.29829662,11.32095179,10.87158274
RRP7A,14.03638136,13.32499401,12.95954885,12.20580245,12.51083646,11.44384888
RRP7BP,9.796926829,9.286349487,9.439088812,7.953315444,8.466520095,7.839839127
RRP8,11.51139402,11.02106182,11.15127135,10.50410534,10.46270006,10.50447882
RRP9,13.09501695,11.82741203,12.42884108,9.837023111,10.12605864,9.876757745
RRS1,13.52585707,12.66046982,13.20454036,10.67386844,10.26815552,10.21014158
RRS1-DT,6.42689428,6.314537953,6.519953428,6.367314084,6.288621095,6.791331717
RSAD1,10.9191162,10.23380232,10.58563808,10.50118054,10.27351453,10.70658552
RSAD2,11.87929233,12.08603481,9.484190216,12.18865366,10.96775301,11.07149294
RSBN1,11.13725346,11.08875679,10.94961302,11.96624885,11.39402112,11.79938723
RSBN1L,11.61173197,11.79779327,11.32697266,11.93807968,11.80063994,11.84168011
RSF1,12.22105872,12.29268809,12.24648275,12.2298263,11.97135979,12.23687617
RSF1-IT1,6.253970968,6.248855168,6.29618768,5.88294886,6.113084811,5.872985945
RSF1-IT2,6.363389184,6.084680694,6.444439246,5.88294886,6.225570687,5.872985945
RSKR,7.166409408,7.654285313,7.357237747,7.183355729,7.489787645,7.671130404
RSL1D1,14.08549279,13.78842663,14.01737462,12.77834523,12.41702013,12.59060016
RSL1D1-DT,6.589028203,6.373645091,6.470497404,6.243638289,6.016855862,6.105385029
RSL24D1,13.39463465,12.60470627,13.31286865,12.66349139,11.95978981,12.11055505
RSL24D1P6,5.684002536,5.884823932,6.1850857,6.028044969,5.684002536,6.105385029
RSPH1,5.990074363,5.684002536,6.783310397,5.88294886,5.684002536,6.384711672
RSPH10B,5.990074363,6.212790155,6.224787199,5.965133095,6.068066365,6.145279158
RSPH10B2,5.684002536,5.967778528,6.039207632,6.028044969,5.684002536,6.181888762
RSPH3,9.080990401,9.607158351,9.546245868,9.12235832,9.798604678,9.348278626
RSPH4A,5.990074363,6.173951857,6.039207632,6.127464679,5.955976396,6.061164679
RSPH9,6.702601238,7.027394568,6.83434583,6.891822899,6.840084331,6.820214893
