,ensembl_gene_id,ensembl_transcript_id,hgnc_symbol
4760,ENSG00000132326,ENST00000254657,PER2
9582,ENSG00000132329,ENST00000404910,RAMP1
4667,ENSG00000132330,ENST00000651534,SCLY
79034,ENSG00000132334,ENST00000254667,PTPRE
125734,ENSG00000132341,ENST00000448750,RAN
50947,ENSG00000132356,ENST00000397128,PRKAA1
50979,ENSG00000132357,ENST00000381677,CARD6
125323,ENSG00000132359,ENST00000637138,RAP1GAP2
117425,ENSG00000132361,ENST00000435359,CLUH
110889,ENSG00000132376,ENST00000421807,INPP5K
116918,ENSG00000132382,ENST00000381556,MYBBP1A
111151,ENSG00000132383,ENST00000571058,RPA1
111104,ENSG00000132386,ENST00000571360,SERPINF1
122216,ENSG00000132388,ENST00000396981,UBE2G1
3018,ENSG00000132394,ENST00000254730,EEFSEC
36845,ENSG00000132405,ENST00000444368,TBC1D14
51992,ENSG00000132406,ENST00000254742,TMEM128
46467,ENSG00000132423,ENST00000254759,COQ3
46470,ENSG00000132424,ENST00000681615,PNISR
38694,ENSG00000132429,ENST00000254765,POPDC3
40651,ENSG00000132432,ENST00000395535,SEC61G
51308,ENSG00000132434,ENST00000254770,LANCL2
56481,ENSG00000132436,ENST00000356889,FIGNL1
56495,ENSG00000132437,ENST00000357936,DDC
52442,ENSG00000132463,ENST00000254799,GRSF1
52452,ENSG00000132466,ENST00000358602,ANKRD17
42875,ENSG00000132467,ENST00000254803,UTP3
152231,ENSG00000132470,ENST00000579662,ITGB4
152298,ENSG00000132471,ENST00000254806,WBP2
152259,ENSG00000132475,ENST00000254810,H3-3B
152285,ENSG00000132478,ENST00000589666,UNK
152334,ENSG00000132481,ENST00000585333,TRIM47
14326,ENSG00000132485,ENST00000370920,ZRANB2
114041,ENSG00000132507,ENST00000336452,EIF5A
119360,ENSG00000132510,ENST00000448097,KDM6B
121594,ENSG00000132514,ENST00000416562,CLEC10A
124752,ENSG00000132517,ENST00000512825,SLC52A1
114086,ENSG00000132522,ENST00000570780,GPS2
108384,ENSG00000132530,ENST00000573760,XAF1
121626,ENSG00000132535,ENST00000399506,DLG4
72056,ENSG00000132541,ENST00000254878,RIDA
79593,ENSG00000132549,ENST00000496144,VPS13B
72857,ENSG00000132561,ENST00000521689,MATN2
49237,ENSG00000132563,ENST00000378339,REEP2
38372,ENSG00000132570,ENST00000254908,PCBD2
153128,ENSG00000132581,ENST00000247020,SDF2
156594,ENSG00000132589,ENST00000394906,FLOT2
156584,ENSG00000132591,ENST00000412138,ERAL1
122854,ENSG00000132600,ENST00000686904,PRMT7
117899,ENSG00000132603,ENST00000563364,NIP7
117917,ENSG00000132604,ENST00000254942,TERF2
117881,ENSG00000132612,ENST00000254950,VPS4A
122933,ENSG00000132613,ENST00000338779,MTSS2
144069,ENSG00000132622,ENST00000254963,HSPA12B
147978,ENSG00000132623,ENST00000437504,ANKEF1
146142,ENSG00000132635,ENST00000474714,PCED1A
147982,ENSG00000132639,ENST00000693732,SNAP25
139807,ENSG00000132640,ENST00000254977,BTBD3
142850,ENSG00000132646,ENST00000379143,PCNA
147339,ENSG00000132661,ENST00000254998,NXT1
150759,ENSG00000132664,ENST00000475192,POLR3F
145063,ENSG00000132669,ENST00000432334,RIN2
146360,ENSG00000132670,ENST00000455631,PTPRA
5747,ENSG00000132676,ENST00000461479,DAP3
5827,ENSG00000132680,ENST00000368320,KHDC4
4294,ENSG00000132681,ENST00000368081,ATP1A4
12109,ENSG00000132688,ENST00000368223,NES
12083,ENSG00000132692,ENST00000441358,BCAN
15452,ENSG00000132694,ENST00000368194,ARHGEF11
20031,ENSG00000132716,ENST00000368073,DCAF8
5793,ENSG00000132718,ENST00000368324,SYT11
79807,ENSG00000132740,ENST00000676228,IGHMBP2
87279,ENSG00000132744,ENST00000255082,ACY3
91210,ENSG00000132746,ENST00000673966,ALDH3B2
72483,ENSG00000132749,ENST00000255087,TESMIN
5670,ENSG00000132763,ENST00000401061,MMACHC
21567,ENSG00000132768,ENST00000471934,DPH2
5647,ENSG00000132773,ENST00000477731,TOE1
10097,ENSG00000132780,ENST00000437901,NASP
21350,ENSG00000132781,ENST00000529984,MUTYH
140002,ENSG00000132792,ENST00000361383,CTNNBL1
143621,ENSG00000132793,ENST00000373257,LPIN3
142501,ENSG00000132801,ENST00000255152,ZSWIM3
151173,ENSG00000132819,ENST00000356208,RBM38
140585,ENSG00000132821,ENST00000373461,VSTM2L
141368,ENSG00000132823,ENST00000255174,OSER1
141314,ENSG00000132824,ENST00000411544,SERINC3
140380,ENSG00000132825,ENST00000370996,PPP1R3D
150326,ENSG00000132832,ENST00000415889,
37120,ENSG00000132837,ENST00000255189,DMGDH
50646,ENSG00000132842,ENST00000519295,AP3B1
52399,ENSG00000132846,ENST00000255198,ZBED3
17029,ENSG00000132849,ENST00000642238,PATJ
141593,ENSG00000132874,ENST00000586448,SLC14A2
20865,ENSG00000132879,ENST00000251546,FBXO44
988,ENSG00000132881,ENST00000375599,CPLANE2
1108,ENSG00000132906,ENST00000546424,CASP9
43756,ENSG00000132912,ENST00000447998,DCTN4
106177,ENSG00000132938,ENST00000612955,MTUS2
104922,ENSG00000132950,ENST00000382909,ZMYM5
104582,ENSG00000132952,ENST00000465952,USPL1
107077,ENSG00000132953,ENST00000255305,XPO4
107245,ENSG00000132963,ENST00000697716,POMP
107624,ENSG00000132964,ENST00000536792,CDK8
105610,ENSG00000132965,ENST00000380490,ALOX5AP
17045,ENSG00000132967,ENST00000255320,HMGB1P5
104640,ENSG00000132970,ENST00000671038,WASF3
5682,ENSG00000133019,ENST00000468573,CHRM3
122728,ENSG00000133026,ENST00000379980,MYH10
106218,ENSG00000133027,ENST00000582268,PEMT
113177,ENSG00000133028,ENST00000255390,SCO1
112245,ENSG00000133030,ENST00000651222,MPRIP
18567,ENSG00000133048,ENST00000473185,CHI3L1
18566,ENSG00000133055,ENST00000255416,MYBPH
19205,ENSG00000133056,ENST00000367187,PIK3C2B
4610,ENSG00000133059,ENST00000367161,DSTYK
18666,ENSG00000133063,ENST00000484834,CHIT1
4843,ENSG00000133065,ENST00000367137,SLC41A1
15354,ENSG00000133067,ENST00000367278,LGR6
4737,ENSG00000133069,ENST00000358024,TMCC2
104578,ENSG00000133101,ENST00000630422,CCNA1
104877,ENSG00000133103,ENST00000416691,COG6
105538,ENSG00000133104,ENST00000438666,SPART
105713,ENSG00000133106,ENST00000313640,EPSTI1
105231,ENSG00000133111,ENST00000255476,RFXAP
105497,ENSG00000133112,ENST00000530705,TPT1
104585,ENSG00000133114,ENST00000611650,GPALPP1
104758,ENSG00000133119,ENST00000380071,RFC3
104911,ENSG00000133121,ENST00000336934,STARD13
74302,ENSG00000133124,ENST00000372129,IRS4
70823,ENSG00000133131,ENST00000604604,MORC4
83015,ENSG00000133134,ENST00000372677,BEX2
77615,ENSG00000133142,ENST00000372629,TCEAL4
70300,ENSG00000133169,ENST00000372728,BEX1
158788,ENSG00000133193,ENST00000403627,FAM104A
158918,ENSG00000133195,ENST00000255559,SLC39A11
10621,ENSG00000133216,ENST00000374630,EPHB2
16830,ENSG00000133226,ENST00000471693,SRRM1
143268,ENSG00000133243,ENST00000592895,BTBD2
152488,ENSG00000133246,ENST00000599698,PRAM1
151043,ENSG00000133247,ENST00000589338,KMT5C
152511,ENSG00000133250,ENST00000393927,ZNF414
53818,ENSG00000133256,ENST00000496514,PDE6B
148216,ENSG00000133265,ENST00000255631,HSPBP1
153249,ENSG00000133275,ENST00000255641,CSNK1G2
37002,ENSG00000133302,ENST00000265140,SLF1
143815,ENSG00000133313,ENST00000581272,CNDP2
77206,ENSG00000133315,ENST00000255681,MACROD1
86744,ENSG00000133316,ENST00000536401,WDR74
81055,ENSG00000133317,ENST00000674247,LGALS12
81098,ENSG00000133318,ENST00000341307,RTN3
81087,ENSG00000133321,ENST00000255688,PLAAT4
81092,ENSG00000133328,ENST00000255695,PLAAT2
119448,ENSG00000133392,ENST00000300036,MYH11
118501,ENSG00000133393,ENST00000255759,CEP20
36086,ENSG00000133398,ENST00000255764,MED10
36589,ENSG00000133401,ENST00000515115,PDZD2
142019,ENSG00000133422,ENST00000397641,MORC2
145080,ENSG00000133424,ENST00000676217,LARGE1
145675,ENSG00000133433,ENST00000290765,GSTT2B
141862,ENSG00000133454,ENST00000536101,MYO18B
148523,ENSG00000133460,ENST00000345044,SLC2A11
141539,ENSG00000133466,ENST00000337843,C1QTNF6
140964,ENSG00000133477,ENST00000333407,FAM83F
43382,ENSG00000133561,ENST00000328902,GIMAP6
42862,ENSG00000133574,ENST00000255945,GIMAP4
45806,ENSG00000133597,ENST00000072869,ADCK2
42772,ENSG00000133606,ENST00000255977,MKRN1
45421,ENSG00000133612,ENST00000490097,AGAP3
54916,ENSG00000133619,ENST00000486744,KRBA1
57253,ENSG00000133624,ENST00000463567,ZNF767P
44157,ENSG00000133627,ENST00000377776,ACTR3B
109425,ENSG00000133639,ENST00000256015,BTG1
115516,ENSG00000133641,ENST00000548757,C12orf29
57710,ENSG00000133657,ENST00000687055,ATP13A3
78556,ENSG00000133678,ENST00000372277,TMEM254
108239,ENSG00000133687,ENST00000256062,TMTC1
125036,ENSG00000133703,ENST00000690406,KRAS
108449,ENSG00000133704,ENST00000256079,IPO8
40532,ENSG00000133706,ENST00000674181,LARS1
83819,ENSG00000133731,ENST00000256108,IMPA1
72279,ENSG00000133739,ENST00000360375,LRRCC1
72148,ENSG00000133740,ENST00000418930,E2F5
109742,ENSG00000133773,ENST00000552377,CCDC59
77667,ENSG00000133789,ENST00000447399,SWAP70
83514,ENSG00000133794,ENST00000529050,ARNTL
89363,ENSG00000133805,ENST00000527261,AMPD3
89684,ENSG00000133812,ENST00000692716,SBF2
88560,ENSG00000133816,ENST00000532179,MICAL2
70949,ENSG00000133818,ENST00000414023,RRAS2
47590,ENSG00000133835,ENST00000683936,HSD17B4
115993,ENSG00000133858,ENST00000378743,ZFC3H1
70621,ENSG00000133872,ENST00000256255,SARAF
70659,ENSG00000133874,ENST00000256257,RNF122
90875,ENSG00000133884,ENST00000444314,DPF2
88878,ENSG00000133895,ENST00000377316,MEN1
110460,ENSG00000133935,ENST00000256319,ERG28
110297,ENSG00000133937,ENST00000238558,GSC
111446,ENSG00000133943,ENST00000521334,DGLUCY
119135,ENSG00000133958,ENST00000256339,UNC79
119941,ENSG00000133961,ENST00000554546,NUMB
105633,ENSG00000133962,ENST00000557036,CATSPERB
111999,ENSG00000133983,ENST00000389912,COX16
112065,ENSG00000133985,ENST00000256367,TTC9
112031,ENSG00000133997,ENST00000554963,MED6
110356,ENSG00000134001,ENST00000256383,EIF2S1
70127,ENSG00000134013,ENST00000389131,LOXL2
85940,ENSG00000134014,ENST00000520270,ELP3
86128,ENSG00000134028,ENST00000256412,ADAMDEC1
142150,ENSG00000134030,ENST00000256413,CTIF
149684,ENSG00000134046,ENST00000256429,MBD2
144099,ENSG00000134049,ENST00000256433,IER3IP1
52275,ENSG00000134056,ENST00000256441,MRPS36
51188,ENSG00000134057,ENST00000506572,CCNB1
46557,ENSG00000134058,ENST00000626796,CDK7
36955,ENSG00000134061,ENST00000256447,CD180
4161,ENSG00000134070,ENST00000256458,IRAK2
6344,ENSG00000134072,ENST00000496534,CAMK1
10717,ENSG00000134077,ENST00000417036,THUMPD3
14780,ENSG00000134086,ENST00000696153,VHL
5644,ENSG00000134107,ENST00000467610,BHLHE40
5656,ENSG00000134108,ENST00000429403,ARL8B
5663,ENSG00000134109,ENST00000434243,EDEM1
121265,ENSG00000134138,ENST00000561208,MEIS2
105624,ENSG00000134146,ENST00000560386,DPH6
111313,ENSG00000134152,ENST00000256544,KATNBL1
111309,ENSG00000134153,ENST00000256545,EMC7
5735,ENSG00000134186,ENST00000370025,PRPF38B
2812,ENSG00000134198,ENST00000369516,TSPAN2
16669,ENSG00000134202,ENST00000361066,GSTM3
2571,ENSG00000134215,ENST00000370056,VAV3
19810,ENSG00000134222,ENST00000369904,PSRC1
20724,ENSG00000134242,ENST00000359785,PTPN22
19828,ENSG00000134243,ENST00000538502,SORT1
5143,ENSG00000134245,ENST00000256640,WNT2B
2946,ENSG00000134247,ENST00000393203,PTGFRN
9502,ENSG00000134248,ENST00000483260,LAMTOR5
17013,ENSG00000134250,ENST00000256646,NOTCH2
2965,ENSG00000134253,ENST00000497970,TRIM45
21801,ENSG00000134255,ENST00000700750,CEPT1
14943,ENSG00000134256,ENST00000369470,CD101
20735,ENSG00000134262,ENST00000369569,AP4B1
145938,ENSG00000134265,ENST00000580483,NAPG
149798,ENSG00000134278,ENST00000409402,SPIRE1
120775,ENSG00000134283,ENST00000549190,PPHLN1
116581,ENSG00000134285,ENST00000553027,FKBP11
116624,ENSG00000134287,ENST00000256682,ARF3
117734,ENSG00000134291,ENST00000550146,TMEM106C
108415,ENSG00000134294,ENST00000256689,SLC38A2
126533,ENSG00000134297,ENST00000256692,PLEKHA8P1
19295,ENSG00000134308,ENST00000238081,YWHAQ
13142,ENSG00000134313,ENST00000569008,KIDINS220
7555,ENSG00000134317,ENST00000439493,GRHL1
17621,ENSG00000134318,ENST00000697790,ROCK2
9280,ENSG00000134321,ENST00000680607,RSAD2
5773,ENSG00000134324,ENST00000449576,LPIN1
11023,ENSG00000134326,ENST00000458098,CMPK2
19276,ENSG00000134330,ENST00000496603,IAH1
89441,ENSG00000134333,ENST00000543445,LDHA
81219,ENSG00000134339,ENST00000414546,SAA2
53113,ENSG00000134352,ENST00000381298,IL6ST
36301,ENSG00000134363,ENST00000256759,FST
17778,ENSG00000134369,ENST00000685211,NAV1
5331,ENSG00000134371,ENST00000649895,CDC73
5161,ENSG00000134375,ENST00000367287,TIMM17A
109596,ENSG00000134419,ENST00000322989,RPS15A
145399,ENSG00000134440,ENST00000256854,NARS1
145834,ENSG00000134444,ENST00000644646,RELCH
86889,ENSG00000134452,ENST00000397269,FBH1
87631,ENSG00000134453,ENST00000379888,RBM17
87624,ENSG00000134460,ENST00000379959,IL2RA
86881,ENSG00000134461,ENST00000380094,ANKRD16
69463,ENSG00000134463,ENST00000379215,ECHDC3
87049,ENSG00000134470,ENST00000620345,IL15RA
36611,ENSG00000134480,ENST00000645953,CCNH
141803,ENSG00000134489,ENST00000256906,HRH4
143234,ENSG00000134490,ENST00000584625,TMEM241
142859,ENSG00000134504,ENST00000579973,KCTD1
147792,ENSG00000134508,ENST00000400473,CABLES1
50894,ENSG00000134516,ENST00000648741,DOCK2
84635,ENSG00000134531,ENST00000431267,EMP1
114596,ENSG00000134532,ENST00000451604,SOX5
72578,ENSG00000134533,ENST00000256953,RERG
71830,ENSG00000134539,ENST00000544747,KLRD1
85258,ENSG00000134545,ENST00000536188,KLRC1
123146,ENSG00000134548,ENST00000256969,SPX
72414,ENSG00000134569,ENST00000378623,LRP4
91245,ENSG00000134574,ENST00000622878,DDB2
91261,ENSG00000134575,ENST00000672073,ACP2
75354,ENSG00000134590,ENST00000257013,RTL8C
71533,ENSG00000134594,ENST00000257017,RAB33A
77361,ENSG00000134597,ENST00000305536,RBMX2
73351,ENSG00000134602,ENST00000481105,STK26
90627,ENSG00000134627,ENST00000543336,PIWIL4
8197,ENSG00000134644,ENST00000424085,PUM1
19649,ENSG00000134668,ENST00000257100,SPOCD1
20017,ENSG00000134684,ENST00000469100,YARS1
15193,ENSG00000134686,ENST00000373422,PHC2
986,ENSG00000134690,ENST00000373055,CDCA8
1280,ENSG00000134697,ENST00000490029,GNL2
983,ENSG00000134698,ENST00000373210,AGO4
4071,ENSG00000134717,ENST00000313334,BTF3L4
1605,ENSG00000134744,ENST00000528457,TUT4
2093,ENSG00000134748,ENST00000257181,PRPF38A
147688,ENSG00000134755,ENST00000251081,DSC2
146896,ENSG00000134758,ENST00000261593,RNF138
143312,ENSG00000134759,ENST00000543127,ELP2
147373,ENSG00000134769,ENST00000682923,DTNA
148691,ENSG00000134775,ENST00000257209,FHOD3
142480,ENSG00000134779,ENST00000590258,TPGS2
78351,ENSG00000134780,ENST00000257215,DAGLA
80322,ENSG00000134802,ENST00000625097,SLC43A3
83094,ENSG00000134809,ENST00000257245,TIMM10
72252,ENSG00000134812,ENST00000257248,CBLIF
159306,ENSG00000134815,ENST00000328771,DHX34
87377,ENSG00000134824,ENST00000574708,FADS2
78405,ENSG00000134825,ENST00000535042,TMEM258
71822,ENSG00000134827,ENST00000529251,TCN1
147080,ENSG00000134830,ENST00000595464,C5AR2
45962,ENSG00000134851,ENST00000506198,TMEM165
37439,ENSG00000134852,ENST00000309964,CLOCK
39894,ENSG00000134853,ENST00000257290,PDGFRA
106445,ENSG00000134864,ENST00000376250,GGACT
104893,ENSG00000134871,ENST00000400163,COL4A2
105414,ENSG00000134874,ENST00000361396,DZIP1
104747,ENSG00000134882,ENST00000355700,UBAC2
105038,ENSG00000134884,ENST00000400198,ARGLU1
105301,ENSG00000134897,ENST00000651949,BIVM
106409,ENSG00000134899,ENST00000651002,ERCC5
107259,ENSG00000134900,ENST00000698381,TPP2
105296,ENSG00000134901,ENST00000376004,POGLUT2
105757,ENSG00000134905,ENST00000541239,CARS2
87657,ENSG00000134909,ENST00000310343,ARHGAP32
74752,ENSG00000134910,ENST00000527606,STT3A
91005,ENSG00000134917,ENST00000257359,ADAMTS8
74407,ENSG00000134940,ENST00000533904,ACRV1
74819,ENSG00000134954,ENST00000392668,ETS1
76780,ENSG00000134955,ENST00000403796,SLC37A2
44208,ENSG00000134962,ENST00000257408,KLB
38045,ENSG00000134970,ENST00000456936,TMED7
37314,ENSG00000134982,ENST00000509732,APC
37640,ENSG00000134986,ENST00000514515,NREP
50496,ENSG00000134987,ENST00000505303,WDR36
70575,ENSG00000134996,ENST00000346234,OSTF1
71289,ENSG00000135002,ENST00000376736,RFK
70734,ENSG00000135018,ENST00000376395,UBQLN1
70558,ENSG00000135040,ENST00000361671,NAA35
70682,ENSG00000135045,ENST00000376854,C9orf40
71192,ENSG00000135046,ENST00000257497,ANXA1
76390,ENSG00000135047,ENST00000678442,CTSL
70642,ENSG00000135048,ENST00000377044,CEMIP2
75523,ENSG00000135049,ENST00000376083,AGTPBP1
70490,ENSG00000135052,ENST00000388712,GOLM1
80483,ENSG00000135063,ENST00000455972,FAM189A2
70442,ENSG00000135069,ENST00000347159,PSAT1
71894,ENSG00000135070,ENST00000375991,ISCA1
42226,ENSG00000135074,ENST00000517951,ADAM19
51661,ENSG00000135077,ENST00000696902,HAVCR2
49451,ENSG00000135083,ENST00000644926,CCNJL
114067,ENSG00000135090,ENST00000419821,TAOK3
114121,ENSG00000135093,ENST00000392784,USP30
122641,ENSG00000135094,ENST00000257549,SDS
114117,ENSG00000135097,ENST00000257552,MSI1
125134,ENSG00000135108,ENST00000622495,FBXO21
126437,ENSG00000135114,ENST00000680620,OASL
119552,ENSG00000135116,ENST00000257572,HRK
121185,ENSG00000135119,ENST00000615278,RNFT2
125310,ENSG00000135124,ENST00000337233,P2RX4
125788,ENSG00000135127,ENST00000548673,BICDL1
124528,ENSG00000135144,ENST00000548759,DTX1
123984,ENSG00000135148,ENST00000550051,TRAFD1
46658,ENSG00000135164,ENST00000331242,DMTF1
41379,ENSG00000135185,ENST00000257637,TMEM243
52108,ENSG00000135205,ENST00000415750,CCDC146
45533,ENSG00000135211,ENST00000257663,TMEM60
41476,ENSG00000135218,ENST00000435819,CD36
41685,ENSG00000135241,ENST00000426128,PNPLA8
47819,ENSG00000135245,ENST00000435296,HILPDA
41267,ENSG00000135249,ENST00000257700,RINT1
55264,ENSG00000135250,ENST00000493638,SRPK2
55889,ENSG00000135253,ENST00000679229,KCP
41671,ENSG00000135269,ENST00000358204,TES
55866,ENSG00000135272,ENST00000393486,MDFIC
47192,ENSG00000135297,ENST00000415954,MTO1
38717,ENSG00000135299,ENST00000369408,ANKRD6
56006,ENSG00000135314,ENST00000257765,KHDC1
36979,ENSG00000135315,ENST00000461137,CEP162
44020,ENSG00000135316,ENST00000616122,SYNCRIP
48690,ENSG00000135317,ENST00000684422,SNX14
50004,ENSG00000135318,ENST00000369651,NT5E
45534,ENSG00000135334,ENST00000257787,AKIRIN2
45536,ENSG00000135336,ENST00000546266,ORC3
56669,ENSG00000135341,ENST00000369325,MAP3K7
55968,ENSG00000135346,ENST00000627148,CGA
71464,ENSG00000135362,ENST00000531269,PRR5L
75141,ENSG00000135363,ENST00000464025,LMO2
88824,ENSG00000135365,ENST00000676320,PHF21A
89281,ENSG00000135372,ENST00000257829,NAT10
80665,ENSG00000135373,ENST00000527001,EHF
70540,ENSG00000135378,ENST00000257836,PRRG4
70842,ENSG00000135387,ENST00000341394,CAPRIN1
124396,ENSG00000135390,ENST00000550241,ATP5MC2
123384,ENSG00000135392,ENST00000678005,DNAJC14
119483,ENSG00000135404,ENST00000548898,CD63
122541,ENSG00000135406,ENST00000551194,PRPH
125963,ENSG00000135407,ENST00000546952,AVIL
117187,ENSG00000135414,ENST00000257868,GDF11
108537,ENSG00000135423,ENST00000390288,GLS2
124878,ENSG00000135424,ENST00000257879,ITGA7
111592,ENSG00000135426,ENST00000524622,TESPA1
126380,ENSG00000135436,ENST00000548841,FAM186B
119472,ENSG00000135437,ENST00000553160,RDH5
125784,ENSG00000135439,ENST00000257897,AGAP2
125715,ENSG00000135441,ENST00000548925,BLOC1S1
115449,ENSG00000135446,ENST00000257904,CDK4
108223,ENSG00000135447,ENST00000547431,PPP1R1A
122548,ENSG00000135451,ENST00000549275,TROAP
115435,ENSG00000135452,ENST00000553221,TSPAN31
115385,ENSG00000135454,ENST00000341156,B4GALNT1
124533,ENSG00000135457,ENST00000257915,TFCP2
123025,ENSG00000135469,ENST00000551566,COQ10A
109272,ENSG00000135472,ENST00000320634,FAIM2
126069,ENSG00000135473,ENST00000610546,PAN2
119837,ENSG00000135476,ENST00000257934,ESPL1
126297,ENSG00000135477,ENST00000534226,KRT87P
126284,ENSG00000135480,ENST00000552400,KRT7
122820,ENSG00000135482,ENST00000552345,ZC3H10
121324,ENSG00000135486,ENST00000546500,HNRNPA1
119353,ENSG00000135503,ENST00000257963,ACVR1B
126496,ENSG00000135506,ENST00000546916,OS9
112736,ENSG00000135517,ENST00000652304,MIP
126359,ENSG00000135519,ENST00000257981,KCNH3
40065,ENSG00000135521,ENST00000367576,LTV1
49793,ENSG00000135525,ENST00000354570,MAP7
55384,ENSG00000135535,ENST00000415861,CD164
40108,ENSG00000135537,ENST00000368977,AFG1L
52719,ENSG00000135540,ENST00000427025,NHSL1
45214,ENSG00000135541,ENST00000681331,AHI1
54613,ENSG00000135549,ENST00000615438,PKIB
55445,ENSG00000135587,ENST00000258052,SMPD2
55448,ENSG00000135596,ENST00000456101,MICAL1
42534,ENSG00000135597,ENST00000450536,REPS1
55213,ENSG00000135604,ENST00000698355,STX11
55241,ENSG00000135605,ENST00000381501,TEC
3339,ENSG00000135617,ENST00000258083,PRADC1
17735,ENSG00000135622,ENST00000611975,SEMA4F
