,1921.stim,2921..stim,966.stim,921.unstim,921..unstim,6966.unstim
ENSG00000171798,6.292768387,6.477882595,6.519953428,6.989401806,6.611488554,6.776548116
ENSG00000171794,7.023741114,6.031277264,6.588566513,5.88294886,5.684002536,5.872985945
ENSG00000151650,5.990074363,6.314537953,5.97426954,5.684002536,6.190960507,6.105385029
ENSG00000273980,6.058513389,5.967778528,6.09381558,6.169412848,6.113084811,6.061164679
ENSG00000151651,14.06764952,14.37736017,13.77383153,14.48596674,14.42041937,14.58608086
ENSG00000130640,12.13836031,12.02930305,11.98365508,12.5796599,12.41943543,12.37262121
ENSG00000235245,6.65898947,6.706789986,6.671805153,6.976021419,6.795725336,7.244608043
ENSG00000198546,10.91043142,10.59513751,10.31548901,10.46661118,10.60545238,9.997945576
ENSG00000130643,6.166599461,5.884823932,6.417368493,6.243638289,6.317676649,6.665675681
ENSG00000230306,5.90063054,5.967778528,6.141806269,6.127464679,5.684002536,5.872985945
ENSG00000165828,6.253970968,5.884823932,6.65176035,5.88294886,5.876459265,5.872985945
ENSG00000148803,11.43959572,10.31867218,11.49457451,9.838571719,9.236725149,9.797080274
ENSG00000127884,11.71653672,11.25531631,11.91820863,11.35388905,11.21255965,11.8118513
ENSG00000148832,9.156963346,8.507627923,9.57827225,9.12235832,8.723683323,9.340386221
ENSG00000254536,6.253970968,5.684002536,6.1850857,5.88294886,5.876459265,6.061164679
ENSG00000148824,9.525125763,9.446444686,9.199679472,9.067628545,9.157297271,9.00499325
ENSG00000203772,7.520882861,7.669480445,7.825941404,7.432185783,7.423964653,7.816193183
ENSG00000273327,5.684002536,5.684002536,6.359695104,5.965133095,5.684002536,6.247764386
ENSG00000214279,6.589028203,7.884553565,9.089686939,6.660760119,8.64200112,9.681888588
ENSG00000130649,5.684002536,5.684002536,7.804777023,5.88294886,5.955976396,8.045509668
ENSG00000171772,5.684002536,5.684002536,8.032710199,5.965133095,5.876459265,8.060467363
ENSG00000233435,5.990074363,6.131617921,5.889425093,6.207898878,6.421868569,6.875480175
ENSG00000226210,8.977392592,9.552363085,8.820060485,9.616339332,9.900623432,9.974004858
ENSG00000120645,5.684002536,5.884823932,5.889425093,5.965133095,6.288621095,7.235072749
ENSG00000111181,5.90063054,8.551323676,5.889425093,5.88294886,8.111209917,5.684002536
ENSG00000010379,5.684002536,6.031277264,5.97426954,5.88294886,5.684002536,6.730710078
ENSG00000261799,8.16777379,8.17615051,8.473143081,9.511351967,9.225646527,10.05069669
ENSG00000073614,12.77160178,12.91892758,13.03453378,13.60908809,13.25602955,13.80206503
ENSG00000120647,8.869224366,8.979201616,9.012293894,9.342193175,9.411004935,9.369760011
ENSG00000139044,9.981110688,8.852640473,10.61574146,9.368236716,8.274283904,10.03616936
ENSG00000171840,6.702601238,7.482518557,6.928960673,7.458815193,8.261048049,8.009943253
ENSG00000177406,7.819099155,8.171001755,8.846816162,8.766702993,9.04059133,10.08285559
ENSG00000060237,14.52420484,14.13174883,15.01908809,14.49718933,14.26922617,14.32832376
ENSG00000002016,8.243840742,8.60877778,8.32231981,8.588016853,8.730016462,8.909096449
ENSG00000250132,5.684002536,6.031277264,5.889425093,6.028044969,6.016855862,6.010865934
ENSG00000082805,10.7858559,10.02952782,11.08551972,11.31780501,10.65471361,10.94134725
ENSG00000249628,5.684002536,5.684002536,5.684002536,6.127464679,6.016855862,6.306399962
ENSG00000111186,9.641375862,9.938333522,9.03566951,12.64177048,10.33015367,11.85928567
ENSG00000171823,12.21402217,11.5379435,11.35945239,11.77791366,11.69014336,11.66882825
ENSG00000006831,13.37473966,13.14520715,13.07070107,13.09808721,13.01079131,13.03809783
ENSG00000271500,6.058513389,6.212790155,6.039207632,5.684002536,5.955976396,5.951075045
ENSG00000243663,5.990074363,6.031277264,5.684002536,6.028044969,5.684002536,5.951075045
ENSG00000151062,6.992773616,7.757034074,10.91099232,7.754330885,8.540841092,11.64195379
ENSG00000166159,6.058513389,6.084680694,7.894107976,5.88294886,5.684002536,5.684002536
ENSG00000151065,8.980747553,9.297907728,9.152436288,10.98833001,10.21232132,11.24386735
ENSG00000151067,6.803098542,7.303089865,6.882792392,6.877073352,6.987415522,6.497529838
ENSG00000256271,5.684002536,5.884823932,5.684002536,6.207898878,6.153695847,6.333626357
ENSG00000246627,6.116049387,5.967778528,5.97426954,6.338722966,6.113084811,6.432068258
ENSG00000255669,5.684002536,5.684002536,5.684002536,6.169412848,6.068066365,5.684002536
ENSG00000004478,13.57967253,12.4307642,13.19509467,11.85317092,11.20080888,11.65426754
ENSG00000258325,5.90063054,5.967778528,6.141806269,6.243638289,6.016855862,6.061164679
ENSG00000258092,5.990074363,6.131617921,6.1850857,5.684002536,5.684002536,6.215893106
ENSG00000111203,9.859780702,10.26460755,9.599881459,10.22083893,10.46082293,10.11661296
ENSG00000053702,6.927905736,7.014249706,6.958600472,7.309418229,7.327137111,7.588338363
ENSG00000283297,5.90063054,6.131617921,6.261649895,6.207898878,6.371894938,6.714897443
ENSG00000111206,10.74442462,11.76341786,9.075670346,11.86116888,12.42593659,9.977811621
ENSG00000171792,11.51368859,11.32095876,11.48724511,11.38010636,11.22697674,11.28123483
ENSG00000078246,9.345148069,9.26765881,9.728457018,9.547843691,9.546888232,9.634374176
ENSG00000278356,6.363389184,6.212790155,6.898421453,6.243638289,6.153695847,6.557637453
ENSG00000197905,8.566866652,7.292849596,9.149765,6.560863378,6.648035044,6.927788386
ENSG00000250899,6.723616076,5.884823932,7.095302903,6.028044969,5.955976396,6.359686744
ENSG00000234589,6.744146361,6.501690324,6.610175878,6.83143489,6.468412658,6.557637453
ENSG00000011105,6.329109341,5.884823932,6.63122822,6.127464679,6.016855862,6.333626357
ENSG00000227081,8.990764912,8.649454145,9.000459611,9.062304228,8.779677178,8.969469412
ENSG00000130038,10.02851783,10.6880295,9.690533489,11.5352826,11.82161231,11.13183969
ENSG00000280202,8.358402111,9.079331178,7.874028175,9.807277164,10.13315347,9.356127555
ENSG00000283138,6.116049387,6.248855168,6.29618768,6.679377489,6.490586911,7.281976854
ENSG00000111224,11.02830092,10.46455523,10.62627376,11.21453983,10.66697346,10.71267987
ENSG00000118976,6.42689428,6.173951857,6.444439246,5.965133095,5.876459265,5.951075045
ENSG00000256862,5.684002536,5.884823932,6.359695104,6.715453324,5.684002536,9.049393537
ENSG00000256356,6.636318847,5.967778528,6.588566513,6.028044969,6.068066365,6.061164679
ENSG00000256164,6.058513389,5.967778528,6.039207632,5.965133095,5.684002536,5.872985945
ENSG00000118971,15.99800655,15.37014333,15.99713876,14.2928445,14.16139359,14.56914007
ENSG00000078237,10.30287754,9.588499697,10.12186604,10.08015909,9.688762832,9.965082945
ENSG00000213970,6.058513389,6.131617921,6.039207632,6.27712853,5.876459265,6.010865934
ENSG00000111241,5.684002536,5.684002536,5.684002536,6.207898878,5.684002536,6.497529838
ENSG00000047621,10.65884264,10.36313584,10.13937038,9.655563761,10.10936649,9.273549012
ENSG00000111247,8.946833894,9.70044474,7.84676719,9.985553364,10.42660895,8.47942903
ENSG00000010219,9.837910293,9.27936922,9.562348752,10.05642089,9.401206855,9.733897963
ENSG00000272921,5.990074363,5.967778528,6.039207632,5.965133095,5.684002536,5.951075045
ENSG00000111254,6.456536923,6.314537953,6.671805153,7.183355729,7.024151117,7.697566564
ENSG00000139180,11.44681853,11.15341395,10.91724163,10.64147972,10.77738363,10.19823466
ENSG00000255474,5.90063054,6.212790155,5.684002536,5.88294886,6.153695847,5.872985945
ENSG00000130035,8.44951997,7.550779153,9.479955713,9.130007209,8.986343835,9.381342089
ENSG00000256988,5.90063054,5.884823932,6.039207632,6.338722966,6.648035044,6.061164679
ENSG00000255608,6.253970968,5.967778528,6.470497404,6.080957172,6.068066365,6.181888762
ENSG00000111262,7.470367738,6.742434788,7.082397185,5.88294886,5.876459265,5.872985945
ENSG00000110799,5.684002536,6.902594549,5.889425093,5.965133095,7.38965795,5.684002536
ENSG00000010278,13.36079144,12.30383527,11.38277659,11.98762942,11.31265732,10.71723376
ENSG00000008323,6.456536923,6.401249615,6.328775079,6.028044969,6.225570687,6.277846683
ENSG00000067182,12.23294264,12.24336266,11.9096192,12.44070352,12.40097695,12.38363555
ENSG00000111319,5.990074363,5.684002536,5.889425093,6.028044969,6.225570687,6.47636798
ENSG00000111321,5.684002536,7.455908346,6.359695104,5.684002536,8.537218134,5.684002536
ENSG00000213942,5.990074363,5.884823932,6.141806269,6.028044969,5.876459265,5.872985945
ENSG00000215039,8.099892657,8.231533164,8.498878689,9.132547701,8.902253682,9.501132941
ENSG00000139193,7.490824293,8.402871125,7.724070781,7.645821622,8.367620949,7.833967762
ENSG00000139192,12.18120443,12.39673046,12.17172176,12.0097259,12.17291306,11.78211657
ENSG00000139190,10.6113874,9.836215715,9.664681279,9.947328816,9.858399076,9.886244335
ENSG00000276718,7.231377828,6.987454028,7.157638906,6.948726543,6.949328667,6.901978847
ENSG00000256913,6.960853961,6.173951857,6.1850857,6.028044969,6.258007383,6.105385029
ENSG00000111639,12.79017171,12.41714163,12.5013029,12.47857534,12.24848743,11.83052273
ENSG00000010292,12.24852228,13.23528953,11.78579985,14.09731806,14.28824696,13.3333308
ENSG00000239002,6.058513389,6.031277264,5.97426954,6.127464679,6.016855862,6.145279158
ENSG00000255966,6.116049387,6.373645091,5.684002536,5.684002536,6.113084811,6.181888762
ENSG00000111640,17.65990079,17.85980577,16.86997791,17.14699949,17.53656032,16.42016902
ENSG00000010295,8.658316159,9.729669286,8.565259445,10.67300258,10.70472532,10.82874396
ENSG00000245667,5.990074363,5.967778528,6.039207632,6.080957172,6.068066365,6.247764386
ENSG00000111641,13.33653877,12.69713331,12.95063316,10.33370014,10.49699243,10.15520607
ENSG00000111642,15.19543308,15.37207936,15.30256232,14.23482369,14.49593545,13.79670117
ENSG00000247853,7.763137852,7.845616653,7.8536359,7.704838317,7.473662719,7.491986069
ENSG00000184574,10.11585689,10.29935073,7.637936577,12.10131972,10.9717104,9.886244335
ENSG00000111644,6.212174677,6.401249615,6.09381558,6.517105505,6.764940439,6.746248139
ENSG00000111653,9.391061113,9.625576714,9.272636892,11.18084325,10.67832257,10.89989524
ENSG00000219410,5.990074363,6.282649104,6.039207632,6.080957172,6.068066365,6.247764386
ENSG00000126746,11.02025174,10.9731428,10.68240453,11.17474221,11.24288902,11.11238762
ENSG00000139200,6.253970968,6.173951857,6.29618768,6.560863378,6.225570687,7.291133224
ENSG00000270068,5.990074363,6.131617921,5.889425093,5.88294886,5.684002536,5.872985945
ENSG00000111652,11.35061779,11.31814152,11.1412976,11.12624646,11.34707637,11.28940879
ENSG00000269892,5.90063054,6.084680694,5.889425093,6.028044969,6.113084811,6.145279158
ENSG00000089693,13.98935569,13.1925668,13.46914334,13.00749302,12.80932085,12.56621745
ENSG00000159335,12.95770476,13.29035357,12.13936239,11.59314327,12.69595061,10.91780663
ENSG00000089692,13.78495165,14.77602421,10.55889607,10.65557515,13.46965718,9.281819613
ENSG00000010610,14.98122903,14.98868779,15.25520362,15.8264229,15.28052915,15.93653055
ENSG00000250510,6.636318847,6.031277264,6.566358688,5.684002536,6.345379965,5.951075045
ENSG00000110811,8.483391085,7.721278375,8.383721894,6.976021419,7.191037623,7.205978463
ENSG00000111664,6.166599461,6.42775076,5.97426954,6.367314084,6.764940439,6.215893106
ENSG00000111665,8.783236581,9.923545996,7.407119288,10.54159659,11.17701597,8.564296579
ENSG00000111667,12.85989729,12.65065285,12.67028487,12.90328494,12.94173477,12.62430031
ENSG00000111669,15.81123927,16.09537686,15.32041642,14.70240335,15.2073308,14.17484037
ENSG00000111671,8.890817836,8.717038286,8.524144984,10.38750213,10.11176299,9.801386089
ENSG00000240370,7.428393162,7.971158836,7.933370513,8.979938174,8.821734155,8.846022406
ENSG00000010626,7.41766795,7.82570423,7.596759427,8.265356604,8.477925636,8.146874637
ENSG00000248593,7.530741488,8.074799427,8.044622246,8.936882619,8.940851304,9.002485227
ENSG00000275703,5.90063054,5.967778528,5.97426954,5.965133095,6.016855862,6.061164679
ENSG00000111674,12.90821373,12.58023227,12.68933984,11.65228767,12.34947005,11.60436877
ENSG00000111676,13.82544782,13.39908893,13.53851365,12.72571562,12.45118008,12.39053639
ENSG00000111678,11.56215853,10.95656738,11.42064757,11.44642437,11.03800372,11.68634133
ENSG00000272173,7.192847831,6.872632807,6.729296722,7.002611703,6.949328667,7.113876808
ENSG00000111679,13.03579615,12.9500044,11.6390485,13.35467764,13.33157889,12.46704753
ENSG00000215021,14.3840775,13.56363541,13.65262619,13.6009248,13.2661286,13.09149746
ENSG00000238795,6.589028203,6.610686002,6.671805153,6.27712853,6.533028503,6.497529838
ENSG00000126749,11.25441291,10.63826986,11.00786727,9.616339332,9.833908215,9.51870169
ENSG00000268439,6.613014956,6.706789986,6.63122822,6.243638289,6.553389672,6.306399962
ENSG00000111684,11.21476351,10.80699791,11.28047772,11.4265393,10.85300325,11.61131273
ENSG00000182326,5.990074363,9.073950391,5.684002536,5.965133095,8.466520095,5.951075045
ENSG00000159403,6.744146361,7.455908346,6.610175878,7.49343782,8.439535459,7.822145056
ENSG00000139178,9.403556631,10.26928877,9.765402165,10.54254518,10.71892535,10.47070343
ENSG00000205885,7.730036141,8.535593004,8.206439646,8.515121453,8.95707534,9.141069879
ENSG00000139194,6.840428876,7.040377631,7.272765767,7.289343419,7.668501079,7.798172195
ENSG00000256967,6.821947294,7.323304791,7.250652867,7.248119451,7.640429886,7.868806353
ENSG00000139182,12.201625,12.19659072,13.42914271,12.70491839,12.95860568,13.80909717
ENSG00000139197,12.34282279,10.81821203,12.20719915,10.52729223,10.41502106,10.80826058
ENSG00000255836,5.684002536,6.031277264,5.889425093,5.965133095,6.016855862,6.010865934
ENSG00000177575,5.684002536,6.131617921,5.684002536,5.88294886,6.190960507,5.684002536
ENSG00000173262,6.65898947,7.014249706,6.519953428,6.420943357,6.780460976,6.408808821
ENSG00000059804,14.35078548,15.87107791,14.04437165,13.83111535,15.20004481,13.74230836
ENSG00000065970,11.19058299,10.93097226,11.27318964,11.85850782,11.45322691,11.89285956
ENSG00000171860,10.06189552,10.64997542,9.744407476,12.35861515,11.75890237,12.05561948
ENSG00000279865,6.166599461,6.373645091,6.328775079,6.581851957,6.553389672,6.648622343
ENSG00000089818,11.2217989,10.59792959,11.08551972,10.48942151,10.38958909,10.67259756
ENSG00000111729,5.684002536,7.534064885,6.09381558,6.27712853,8.040033522,6.247764386
ENSG00000235602,5.684002536,5.967778528,5.684002536,5.88294886,6.016855862,6.105385029
ENSG00000226711,6.253970968,6.45326313,6.495641101,6.581851957,6.974876107,6.977509478
ENSG00000275367,5.684002536,5.684002536,5.97426954,5.88294886,6.068066365,6.061164679
ENSG00000171847,5.90063054,5.967778528,6.29618768,5.88294886,5.876459265,7.124496784
ENSG00000254016,5.90063054,6.031277264,6.691392152,6.169412848,6.225570687,6.277846683
ENSG00000164845,6.858561078,6.401249615,7.29446341,6.92067852,6.468412658,7.309232511
ENSG00000215241,5.684002536,5.884823932,7.754006325,5.88294886,6.153695847,6.648622343
ENSG00000226091,6.253970968,6.173951857,6.850765612,6.207898878,6.153695847,5.951075045
ENSG00000166527,5.990074363,5.684002536,6.1850857,5.684002536,5.955976396,5.684002536
ENSG00000166523,5.684002536,7.127105567,5.684002536,5.684002536,6.345379965,5.684002536
ENSG00000111732,5.684002536,5.684002536,6.224787199,5.88294886,5.684002536,6.776548116
ENSG00000166532,9.049423147,6.931678477,8.898848461,8.599185227,6.665727502,8.404501403
ENSG00000249790,5.990074363,6.630803293,5.684002536,6.028044969,6.6299629,5.872985945
ENSG00000282022,5.90063054,6.084680694,6.039207632,5.88294886,6.016855862,5.684002536
ENSG00000111752,10.10827114,10.06228549,9.645925265,10.27438315,10.23886658,9.458064554
ENSG00000003056,14.58974625,14.50071479,14.21621516,13.90848692,14.12966533,13.36363546
ENSG00000139187,8.429785685,10.3565533,10.44341753,8.849720281,10.78714966,9.981608314
ENSG00000213049,5.90063054,6.173951857,6.29618768,5.965133095,5.876459265,5.684002536
ENSG00000255776,5.684002536,6.212790155,5.889425093,5.88294886,6.113084811,6.105385029
ENSG00000214851,6.166599461,6.56889203,6.417368493,6.367314084,6.882481134,6.333626357
ENSG00000245105,6.058513389,6.401249615,6.141806269,6.028044969,6.512108865,6.277846683
ENSG00000175899,6.395906702,11.62667836,6.495641101,6.602302164,12.35250671,6.834332061
ENSG00000256937,5.990074363,6.759740468,6.141806269,6.338722966,7.127306512,6.277846683
ENSG00000256720,6.166599461,6.344798264,6.039207632,6.080957172,6.764940439,6.359686744
ENSG00000126838,6.212174677,6.650444886,6.444439246,6.207898878,6.868553314,6.432068258
ENSG00000256069,5.90063054,6.344798264,6.1850857,6.207898878,6.936310697,6.538124066
ENSG00000283429,6.911019108,6.650444886,6.817639033,6.581851957,6.648035044,6.432068258
ENSG00000231503,8.161741869,7.791824183,7.357237747,7.69033883,7.567386278,6.91496693
ENSG00000237248,6.329109341,6.917242183,6.29618768,6.494239099,6.987415522,6.776548116
ENSG00000256427,5.990074363,6.401249615,6.1850857,6.207898878,6.573231087,6.538124066
ENSG00000111788,7.292841883,7.946988552,7.629808218,8.056418412,8.492988273,8.004784022
ENSG00000260423,5.990074363,6.084680694,5.684002536,6.243638289,6.490586911,6.215893106
ENSG00000256673,5.90063054,6.131617921,5.684002536,6.338722966,6.445528701,6.010865934
ENSG00000278635,5.990074363,6.173951857,5.97426954,6.27712853,6.345379965,6.061164679
ENSG00000214826,7.406846293,8.279996382,6.973103253,8.131452364,8.975770768,7.616544762
ENSG00000214776,6.363389184,6.650444886,6.1850857,6.877073352,7.251349119,6.861957446
ENSG00000111796,7.952863572,8.720506492,11.76127046,9.601804965,9.8964565,13.24668422
ENSG00000256594,9.760563601,9.397916294,9.915329006,10.01596375,9.750138283,10.2014918
ENSG00000233719,5.990074363,5.967778528,5.889425093,6.127464679,5.876459265,5.872985945
ENSG00000257027,8.112491605,7.98900177,8.69291897,8.783053491,8.569489593,8.898327913
ENSG00000069493,14.5610607,14.34507673,14.3936721,13.78921999,13.35119269,12.87359197
ENSG00000256582,7.111567143,6.314537953,7.001510832,7.126377396,6.288621095,6.791331717
ENSG00000184293,11.26330503,8.871431293,11.16643162,10.1047976,8.125983609,10.50798845
ENSG00000110848,14.25394685,13.9138499,14.30052181,9.395923703,10.97302712,9.59187868
ENSG00000150045,5.990074363,5.884823932,6.417368493,6.080957172,6.113084811,7.113876808
ENSG00000110852,9.192034378,9.709102284,8.442500306,10.93517431,10.20672881,9.784084655
ENSG00000256797,6.058513389,5.684002536,5.889425093,6.028044969,6.068066365,5.872985945
ENSG00000172322,5.684002536,6.776724038,5.684002536,5.684002536,7.059648282,5.872985945
ENSG00000150048,5.684002536,5.967778528,5.684002536,5.684002536,6.421868569,5.684002536
ENSG00000172243,5.990074363,8.407217604,6.1850857,5.965133095,9.636360913,6.181888762
ENSG00000173391,5.684002536,6.45326313,5.684002536,5.684002536,6.512108865,5.684002536
ENSG00000165685,5.684002536,5.967778528,5.684002536,5.684002536,6.258007383,5.684002536
ENSG00000139112,11.29032632,11.21892422,11.0325412,12.34998104,11.64626742,11.95422032
ENSG00000134539,7.023741114,8.914325679,6.359695104,6.934799929,8.946280059,6.145279158
ENSG00000245648,5.990074363,6.212790155,5.97426954,5.965133095,6.611488554,5.872985945
ENSG00000255819,5.684002536,5.967778528,5.684002536,5.684002536,6.317676649,5.684002536
ENSG00000213809,5.90063054,6.902594549,6.039207632,6.080957172,6.936310697,6.277846683
ENSG00000205810,5.990074363,6.56889203,5.97426954,5.965133095,6.648035044,5.951075045
ENSG00000205809,6.058513389,6.759740468,5.97426954,6.308732116,6.825527417,5.872985945
ENSG00000134545,6.589028203,9.744902994,6.261649895,6.446232613,9.070681104,6.145279158
ENSG00000180574,6.253970968,6.212790155,6.359695104,6.080957172,6.345379965,6.277846683
ENSG00000256039,6.116049387,5.684002536,5.889425093,6.27712853,5.876459265,6.061164679
ENSG00000256667,6.116049387,6.524755774,6.470497404,6.308732116,6.68306074,6.848243752
ENSG00000111196,10.19675913,10.06228549,9.920014375,9.021720543,9.441914056,8.914450033
ENSG00000060140,6.058513389,6.173951857,5.889425093,6.028044969,6.445528701,6.010865934
ENSG00000060138,12.88956675,11.58604097,9.447790146,9.499631882,10.28841433,8.085031686
ENSG00000231887,5.684002536,5.684002536,5.889425093,6.080957172,6.068066365,6.432068258
ENSG00000121318,5.684002536,5.684002536,5.889425093,5.88294886,5.876459265,6.215893106
ENSG00000275778,5.90063054,6.031277264,5.684002536,5.88294886,5.955976396,6.010865934
ENSG00000111215,6.803098542,6.759740468,6.850765612,6.697601493,6.512108865,6.595266154
ENSG00000212127,6.292768387,6.793400613,6.543505487,6.660760119,6.854423589,6.776548116
ENSG00000212125,5.990074363,6.031277264,5.97426954,6.028044969,6.39735457,6.215893106
ENSG00000255837,5.90063054,6.212790155,6.039207632,5.965133095,5.876459265,6.145279158
ENSG00000212124,5.990074363,6.212790155,5.889425093,6.080957172,6.153695847,6.061164679
ENSG00000256436,6.058513389,6.031277264,6.1850857,5.88294886,5.876459265,5.951075045
ENSG00000256274,6.058513389,6.373645091,6.039207632,6.028044969,6.016855862,6.010865934
ENSG00000255374,5.684002536,5.884823932,6.09381558,5.965133095,5.955976396,5.951075045
ENSG00000256188,6.212174677,5.967778528,5.97426954,5.88294886,5.876459265,6.010865934
ENSG00000256981,6.166599461,6.173951857,6.039207632,5.965133095,6.016855862,6.061164679
ENSG00000256712,5.990074363,6.173951857,6.09381558,5.965133095,5.876459265,5.684002536
ENSG00000256537,11.61920961,11.07680404,11.30272007,11.1375835,10.90014398,10.9765854
ENSG00000278654,6.116049387,5.884823932,5.889425093,6.028044969,5.876459265,5.951075045
ENSG00000247157,5.990074363,5.967778528,6.039207632,6.308732116,6.371894938,6.277846683
ENSG00000139083,12.37251305,12.2057625,12.11647454,11.69041113,11.42368726,11.17549725
ENSG00000121380,7.406846293,6.706789986,6.987404429,5.965133095,6.068066365,5.684002536
ENSG00000198134,7.205837398,7.000937974,6.83434583,6.783502176,7.071222756,6.576674769
ENSG00000283475,6.212174677,6.084680694,6.09381558,6.028044969,6.153695847,6.061164679
ENSG00000070018,6.363389184,6.477882595,6.63122822,5.88294886,6.421868569,5.872985945
ENSG00000111261,6.329109341,6.131617921,6.495641101,6.517105505,6.445528701,6.861957446
ENSG00000205791,6.876360283,6.793400613,6.958600472,6.84688864,6.665727502,6.648622343
ENSG00000165714,11.0434716,10.90941489,10.96024385,10.83425326,10.24105671,10.71495862
ENSG00000111266,14.01619823,14.15229113,13.68031417,14.25251968,13.39639666,14.08506733
ENSG00000255670,6.395906702,5.967778528,6.09381558,6.27712853,5.955976396,6.145279158
ENSG00000111269,11.75195169,11.88526543,11.89663837,12.43408101,11.75622934,12.5810629
ENSG00000275963,5.90063054,6.031277264,5.97426954,6.169412848,6.113084811,6.333626357
ENSG00000183150,7.304752285,7.517121589,6.850765612,8.919285844,8.396035523,8.713777688
ENSG00000257004,5.684002536,5.884823932,5.684002536,6.080957172,5.955976396,6.181888762
ENSG00000111276,12.89815236,13.22013314,12.80689021,14.204091,13.49678452,13.98360281
ENSG00000275560,7.125535699,7.559052567,7.455009788,8.017265392,7.742649676,8.329335338
ENSG00000256658,6.42689428,6.084680694,6.039207632,6.028044969,5.684002536,5.951075045
ENSG00000178878,9.497438508,9.20516002,8.826797275,9.720881538,9.338908013,9.290042428
ENSG00000207983,5.684002536,5.967778528,5.684002536,6.028044969,5.955976396,6.010865934
ENSG00000270296,5.90063054,6.031277264,5.889425093,6.207898878,6.225570687,6.145279158
ENSG00000213782,8.26080644,8.085834427,8.34626209,7.33889874,7.406933883,7.588338363
ENSG00000241352,6.212174677,6.031277264,6.1850857,5.88294886,5.876459265,6.061164679
ENSG00000234498,6.803098542,6.477882595,6.729296722,6.799753109,6.573231087,6.746248139
ENSG00000013588,5.684002536,6.401249615,5.684002536,5.965133095,6.016855862,5.684002536
ENSG00000247498,5.90063054,6.248855168,6.29618768,5.88294886,6.288621095,5.872985945
ENSG00000013583,6.944513597,7.749962054,8.152804731,7.923194945,8.507888868,9.027367543
ENSG00000183935,6.116049387,6.477882595,6.444439246,7.041270007,7.012048757,7.736222011
ENSG00000084444,7.33977251,7.446907336,7.621627106,6.446232613,7.299292393,7.353293675
ENSG00000134531,8.763826297,10.67045495,8.446919664,6.028044969,8.4703324,5.872985945
ENSG00000256084,5.990074363,5.684002536,6.610175878,5.684002536,5.684002536,5.684002536
ENSG00000171681,11.28227299,11.74717496,11.68873076,12.8264016,12.35931591,12.88357771
ENSG00000121316,5.684002536,8.929334239,5.684002536,5.965133095,9.674217679,6.061164679
ENSG00000261324,6.893841624,6.776724038,6.898421453,6.766961136,7.127306512,7.404089643
ENSG00000197837,6.821947294,6.917242183,7.056112649,7.078569099,7.024151117,7.573993159
ENSG00000246705,10.83716938,10.38270464,10.93043208,11.66583281,10.97631367,11.85962874
ENSG00000084463,13.18897542,13.09771847,13.08845027,12.73652049,12.78461563,12.65584919
ENSG00000182993,7.023741114,7.053203711,6.943888843,6.750116171,7.221593391,7.070329505
ENSG00000179256,5.90063054,6.173951857,6.039207632,5.88294886,5.955976396,5.951075045
ENSG00000139055,6.456536923,6.590060898,6.328775079,7.49343782,7.640429886,7.460755245
ENSG00000111348,14.49576843,14.51252638,13.6368667,15.66246288,15.81672878,15.39334256
ENSG00000134533,5.684002536,5.684002536,5.684002536,5.684002536,5.684002536,6.306399962
ENSG00000151490,5.684002536,6.841722834,5.684002536,5.88294886,8.720505983,6.105385029
ENSG00000151491,6.166599461,7.455908346,6.444439246,6.207898878,7.5971163,6.306399962
ENSG00000023734,13.92359606,13.06533596,13.42763969,12.29199988,12.1757733,12.02291192
ENSG00000023697,8.409765085,9.789655593,8.424680044,9.513295999,10.5170017,9.29209073
ENSG00000008394,5.684002536,7.721278375,6.783310397,6.127464679,8.363513368,7.19611196
ENSG00000256238,7.008371982,6.825887558,7.133126928,6.750116171,6.999804947,6.730710078
ENSG00000213235,6.058513389,6.084680694,6.1850857,6.169412848,6.258007383,6.105385029
ENSG00000227525,6.212174677,6.248855168,6.09381558,6.127464679,5.876459265,6.010865934
ENSG00000052126,7.826900175,8.38974878,8.898848461,9.616339332,9.661163388,10.67181571
ENSG00000253284,5.90063054,5.884823932,6.039207632,6.127464679,5.684002536,5.872985945
ENSG00000139154,12.59220621,11.72820296,12.24462139,11.51996609,11.42224246,11.31465769
ENSG00000245205,6.65898947,6.344798264,6.710547971,6.83143489,6.468412658,6.714897443
ENSG00000256663,6.702601238,7.065877391,6.495641101,6.948726543,7.794007214,6.454566232
ENSG00000121350,10.99336581,10.74622767,11.21795465,10.33917182,10.37071566,10.11315738
ENSG00000256021,6.058513389,5.884823932,6.09381558,5.965133095,5.876459265,6.061164679
ENSG00000004700,11.55437828,11.77250044,11.60075146,12.13563496,12.12576909,11.82982252
ENSG00000111711,12.32888566,11.51155427,11.94405658,10.81161955,10.68637465,10.44255028
ENSG00000134548,6.484984805,6.501690324,5.889425093,6.367314084,6.512108865,6.061164679
ENSG00000111713,6.166599461,6.031277264,5.684002536,6.028044969,5.876459265,6.010865934
ENSG00000111716,15.21807193,14.62469852,14.80856483,15.58677961,14.95418589,15.05890213
ENSG00000111726,10.79532263,10.83723542,10.8436838,11.08063762,11.18271668,10.84547818
ENSG00000111728,6.783863247,6.945910938,8.119572085,8.479208366,7.567386278,8.560862101
ENSG00000111731,10.08217573,10.64907836,10.46598743,11.49276434,11.42945205,11.57667107
ENSG00000256973,5.684002536,6.248855168,6.039207632,6.243638289,5.955976396,6.359686744
ENSG00000257023,6.253970968,6.084680694,5.684002536,5.88294886,5.684002536,5.872985945
